Number;neighbourhood_group;neighbourhood;latitude;longitude
44;Sants-Montjuic;la Font de la Guatlla;41.37195525864472;2.147315698762094
44;Sants-Montjuic;la Font de la Guatlla;41.368163994277815;2.140621071683185
44;Sants-Montjuic;la Font de la Guatlla;41.368933930044555;2.1422304023835554
44;Sants-Montjuic;la Font de la Guatlla;41.37036282868864;2.148236335446165
44;Sants-Montjuic;la Font de la Guatlla;41.37251156184768;2.1476655129988247
45;Sants-Montjuic;Hostafrancs;41.371988814495396;2.1444603978952363
45;Sants-Montjuic;Hostafrancs;41.37653606527432;2.140777516587471
45;Sants-Montjuic;Hostafrancs;41.37728194287779;2.1463761005703597
45;Sants-Montjuic;Hostafrancs;41.37427061718489;2.1461089462915415
45;Sants-Montjuic;Hostafrancs;41.377256151219186;2.146346943646672
45;Sants-Montjuic;Hostafrancs;41.37629952673739;2.140682469049039
45;Sants-Montjuic;Hostafrancs;41.376024771274885;2.1437622017523816
45;Sants-Montjuic;Hostafrancs;41.37361556310576;2.147057452501838
45;Sants-Montjuic;Hostafrancs;41.37220902986664;2.1429324625826567
45;Sants-Montjuic;Hostafrancs;41.37417270608465;2.1438138321957285
45;Sants-Montjuic;Hostafrancs;41.375712846744605;2.1455425332385967
45;Sants-Montjuic;Hostafrancs;41.372805373432406;2.1425645874922883
45;Sants-Montjuic;Hostafrancs;41.3765118892816;2.142602446447077
45;Sants-Montjuic;Hostafrancs;41.37416570043802;2.143702689759641
45;Sants-Montjuic;Hostafrancs;41.37583347367153;2.1434948269835274
45;Sants-Montjuic;Hostafrancs;41.37256642937315;2.1432533771149322
45;Sants-Montjuic;Hostafrancs;41.37489359568864;2.1449301201306286
45;Sants-Montjuic;Hostafrancs;41.37543135552608;2.145363709796325
45;Sants-Montjuic;Hostafrancs;41.37512947570222;2.1414475306808143
45;Sants-Montjuic;Hostafrancs;41.375375576006206;2.1410994066571347
45;Sants-Montjuic;Hostafrancs;41.37471191325482;2.145666375618003
45;Sants-Montjuic;Hostafrancs;41.374875659794284;2.143280899386729
45;Sants-Montjuic;Hostafrancs;41.37802493275004;2.142768102658917
45;Sants-Montjuic;Hostafrancs;41.375010927589074;2.1427329709451595
45;Sants-Montjuic;Hostafrancs;41.37609371031555;2.142958376794371
45;Sants-Montjuic;Hostafrancs;41.37710316794373;2.1467065498858795
45;Sants-Montjuic;Hostafrancs;41.37440830866781;2.142109641840465
45;Sants-Montjuic;Hostafrancs;41.37481172179123;2.143799029417903
45;Sants-Montjuic;Hostafrancs;41.37294661406747;2.1436590950141015
45;Sants-Montjuic;Hostafrancs;41.3716988162108;2.143565033305764
45;Sants-Montjuic;Hostafrancs;41.371010130028345;2.1434982037082655
45;Sants-Montjuic;Hostafrancs;41.37770759202808;2.1443461734725076
45;Sants-Montjuic;Hostafrancs;41.37495631355486;2.1468619705905536
45;Sants-Montjuic;Hostafrancs;41.37491499594459;2.146835166802627
45;Sants-Montjuic;Hostafrancs;41.37300794097771;2.144708139337559
45;Sants-Montjuic;Hostafrancs;41.37430247214894;2.145358417035945
45;Sants-Montjuic;Hostafrancs;41.37539488767976;2.14298825192031
45;Sants-Montjuic;Hostafrancs;41.37443707923436;2.1417943485602167
45;Sants-Montjuic;Hostafrancs;41.37482857640244;2.1469821329395256
45;Sants-Montjuic;Hostafrancs;41.37485046239569;2.144715943035123
45;Sants-Montjuic;Hostafrancs;41.373205525768;2.143109351914382
45;Sants-Montjuic;Hostafrancs;41.375323181256334;2.1430185036530487
45;Sants-Montjuic;Hostafrancs;41.37516713523218;2.14228525382708
45;Sants-Montjuic;Hostafrancs;41.37434452024405;2.1470009550471265
45;Sants-Montjuic;Hostafrancs;41.37450019241042;2.142378913329009
45;Sants-Montjuic;Hostafrancs;41.37047399511538;2.1430725465241847
45;Sants-Montjuic;Hostafrancs;41.373196211590894;2.1440701220597136
45;Sants-Montjuic;Hostafrancs;41.378325579910694;2.1426050383087407
45;Sants-Montjuic;Hostafrancs;41.37225108555674;2.1433795847779153
45;Sants-Montjuic;Hostafrancs;41.37440502859178;2.145093055452771
45;Sants-Montjuic;Hostafrancs;41.375483028201806;2.1436309220607623
45;Sants-Montjuic;Hostafrancs;41.3729185538065;2.141916877615089
45;Sants-Montjuic;Hostafrancs;41.37400088856619;2.1463375186478215
45;Sants-Montjuic;Hostafrancs;41.37387914507451;2.1449841580086315
45;Sants-Montjuic;Hostafrancs;41.37209122928435;2.1434826993735197
45;Sants-Montjuic;Hostafrancs;41.37835304605576;2.1441802379669426
45;Sants-Montjuic;Hostafrancs;41.37271921285477;2.1456140477747105
45;Sants-Montjuic;Hostafrancs;41.3787422904087;2.143621221663547
45;Sants-Montjuic;Hostafrancs;41.37608076516508;2.142964486809904
45;Sants-Montjuic;Hostafrancs;41.373774445105916;2.1417007168358246
45;Sants-Montjuic;Hostafrancs;41.37275937916743;2.1442153595360085
45;Sants-Montjuic;Hostafrancs;41.379299798849445;2.143202553214868
45;Sants-Montjuic;Hostafrancs;41.37207185929037;2.144402710286333
45;Sants-Montjuic;Hostafrancs;41.372742265159914;2.145755070071978
45;Sants-Montjuic;Hostafrancs;41.374675416672424;2.144229454406059
45;Sants-Montjuic;Hostafrancs;41.37695446560721;2.1439906462043923
45;Sants-Montjuic;Hostafrancs;41.37243727880317;2.1447691404878584
45;Sants-Montjuic;Hostafrancs;41.37511110731106;2.144344981993158
45;Sants-Montjuic;Hostafrancs;41.374359809978074;2.1435551487939892
45;Sants-Montjuic;Hostafrancs;41.37305643017357;2.1416555279420377
45;Sants-Montjuic;Hostafrancs;41.37416067052432;2.1447586779618977
45;Sants-Montjuic;Hostafrancs;41.37362825680328;2.1471162977278935
45;Sants-Montjuic;Hostafrancs;41.37072951868981;2.1424363506977127
45;Sants-Montjuic;Hostafrancs;41.37561286401186;2.1468189902488897
